source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
52532;Issue;14407;Version;IssueVersion;
52533;Issue;12311;Component;IssueComponent;
52533;Issue;14407;Version;IssueFixVersion;
52539;Issue;13612;Component;IssueComponent;
52539;Issue;14621;Version;IssueFixVersion;
52539;Issue;14621;Version;IssueVersion;
52540;Issue;14513;Version;IssueFixVersion;
52540;Issue;14513;Version;IssueVersion;
52541;Issue;12312;Component;IssueComponent;
52541;Issue;13910;Version;IssueFixVersion;
52542;Issue;12311;Component;IssueComponent;
52542;Issue;14407;Version;IssueFixVersion;
52543;Issue;12236;Component;IssueComponent;
52544;Issue;14513;Version;IssueFixVersion;
52545;Issue;14513;Version;IssueFixVersion;
52546;Issue;12333;Component;IssueComponent;
52546;Issue;14513;Version;IssueFixVersion;
52546;Issue;14513;Version;IssueVersion;
52547;Issue;12804;Component;IssueComponent;
52547;Issue;14235;Version;IssueFixVersion;
52547;Issue;14235;Version;IssueVersion;
52548;Issue;12311;Component;IssueComponent;
52548;Issue;13910;Version;IssueFixVersion;
52549;Issue;12312;Component;IssueComponent;
52549;Issue;13910;Version;IssueFixVersion;
52550;Issue;13407;Component;IssueComponent;
52550;Issue;13910;Version;IssueFixVersion;
52550;Issue;13910;Version;IssueVersion;
52551;Issue;14208;Version;IssueFixVersion;
52551;Issue;14208;Version;IssueVersion;
52552;Issue;13910;Version;IssueFixVersion;
52553;Issue;12005;Version;IssueFixVersion;
52554;Issue;12312;Component;IssueComponent;
52554;Issue;13910;Version;IssueFixVersion;
52554;Issue;13910;Version;IssueVersion;
52555;Issue;13910;Version;IssueFixVersion;
52556;Issue;12311;Component;IssueComponent;
52556;Issue;13910;Version;IssueFixVersion;
52557;Issue;14627;Version;IssueFixVersion;
52563;Issue;18303;Component;IssueComponent;
52573;Issue;14627;Version;IssueFixVersion;
52573;Issue;14628;Version;IssueVersion;
52580;Issue;14627;Version;IssueFixVersion;
52580;Issue;14627;Version;IssueVersion;
52587;Issue;14208;Version;IssueFixVersion;
52590;Issue;12312;Component;IssueComponent;
52591;Issue;12312;Component;IssueComponent;
52591;Issue;13910;Version;IssueFixVersion;
52592;Issue;14208;Version;IssueFixVersion;
52596;Issue;13400;Component;IssueComponent;
52596;Issue;14309;Version;IssueFixVersion;
52602;Issue;14513;Version;IssueFixVersion;
52602;Issue;14513;Version;IssueVersion;
52603;Issue;13400;Component;IssueComponent;
52603;Issue;14309;Version;IssueFixVersion;
52605;Issue;14513;Version;IssueFixVersion;
52605;Issue;14513;Version;IssueVersion;
52607;Issue;14628;Version;IssueFixVersion;
52607;Issue;14628;Version;IssueVersion;
52609;Issue;12311;Component;IssueComponent;
52609;Issue;13910;Version;IssueFixVersion;
52610;Issue;14605;Version;IssueFixVersion;
52614;Issue;12516;Component;IssueComponent;
52614;Issue;13511;Version;IssueVersion;
52614;Issue;14412;Version;IssueFixVersion;
52615;Issue;12337;Component;IssueComponent;
52615;Issue;14513;Version;IssueFixVersion;
52616;Issue;12312;Component;IssueComponent;
52616;Issue;13910;Version;IssueVersion;
52618;Issue;13400;Component;IssueComponent;
52618;Issue;14309;Version;IssueFixVersion;
52619;Issue;13400;Component;IssueComponent;
52619;Issue;14309;Version;IssueFixVersion;
52620;Issue;12311;Component;IssueComponent;
52620;Issue;13910;Version;IssueFixVersion;
52622;Issue;12516;Component;IssueComponent;
52622;Issue;13511;Version;IssueVersion;
52622;Issue;14412;Version;IssueFixVersion;
52623;Issue;12516;Component;IssueComponent;
52623;Issue;13511;Version;IssueVersion;
52623;Issue;14412;Version;IssueFixVersion;
52627;Issue;12447;Component;IssueComponent;
52628;Issue;12516;Component;IssueComponent;
52628;Issue;13511;Version;IssueVersion;
52628;Issue;14615;Version;IssueFixVersion;
52629;Issue;12447;Component;IssueComponent;
52630;Issue;12312;Component;IssueComponent;
52630;Issue;13910;Version;IssueFixVersion;
52631;Issue;12447;Component;IssueComponent;
52632;Issue;14208;Version;IssueFixVersion;
52633;Issue;12516;Component;IssueComponent;
52633;Issue;13511;Version;IssueVersion;
52633;Issue;14412;Version;IssueFixVersion;
52634;Issue;13620;Component;IssueComponent;
52634;Issue;14634;Version;IssueFixVersion;
52636;Issue;12516;Component;IssueComponent;
52636;Issue;13511;Version;IssueFixVersion;
52636;Issue;13511;Version;IssueVersion;
52638;Issue;13616;Component;IssueComponent;
52638;Issue;14627;Version;IssueFixVersion;
52639;Issue;13910;Version;IssueFixVersion;
52639;Issue;13910;Version;IssueVersion;
52642;Issue;14208;Version;IssueFixVersion;
52642;Issue;14208;Version;IssueVersion;
52647;Issue;13504;Component;IssueComponent;
52647;Issue;14235;Version;IssueFixVersion;
52648;Issue;12516;Component;IssueComponent;
52648;Issue;13511;Version;IssueVersion;
52649;Issue;14634;Version;IssueFixVersion;
52650;Issue;14627;Version;IssueFixVersion;
52650;Issue;14627;Version;IssueVersion;
52651;Issue;12447;Component;IssueComponent;
52652;Issue;12804;Component;IssueComponent;
52652;Issue;14235;Version;IssueFixVersion;
52652;Issue;14235;Version;IssueVersion;
52653;Issue;14627;Version;IssueFixVersion;
52653;Issue;14628;Version;IssueVersion;
52654;Issue;13504;Component;IssueComponent;
52655;Issue;13504;Component;IssueComponent;
52657;Issue;12311;Component;IssueComponent;
52657;Issue;13910;Version;IssueFixVersion;
52658;Issue;12804;Component;IssueComponent;
52658;Issue;14235;Version;IssueFixVersion;
52658;Issue;14235;Version;IssueVersion;
52660;Issue;12311;Component;IssueComponent;
52660;Issue;13910;Version;IssueFixVersion;
52662;Issue;12447;Component;IssueComponent;
52663;Issue;12311;Component;IssueComponent;
52663;Issue;13910;Version;IssueFixVersion;
52664;Issue;12447;Component;IssueComponent;
52665;Issue;12312;Component;IssueComponent;
52665;Issue;13910;Version;IssueFixVersion;
52666;Issue;12447;Component;IssueComponent;
52667;Issue;12312;Component;IssueComponent;
52667;Issue;13910;Version;IssueFixVersion;
52668;Issue;12447;Component;IssueComponent;
52669;Issue;12312;Component;IssueComponent;
52669;Issue;13910;Version;IssueFixVersion;
52670;Issue;12312;Component;IssueComponent;
52670;Issue;13910;Version;IssueFixVersion;
52672;Issue;12516;Component;IssueComponent;
52672;Issue;14412;Version;IssueFixVersion;
52672;Issue;14412;Version;IssueVersion;
52674;Issue;12516;Component;IssueComponent;
52674;Issue;13511;Version;IssueVersion;
52676;Issue;13910;Version;IssueFixVersion;
52676;Issue;13910;Version;IssueVersion;
52677;Issue;13910;Version;IssueFixVersion;
52679;Issue;13910;Version;IssueFixVersion;
52682;Issue;12443;Component;IssueComponent;
52683;Issue;15201;Component;IssueComponent;
52683;Issue;15204;Component;IssueComponent;
52683;Issue;15207;Component;IssueComponent;
52683;Issue;15216;Component;IssueComponent;
52683;Issue;15220;Component;IssueComponent;
52683;Issue;16654;Version;IssueFixVersion;
52683;Issue;16814;Version;IssueFixVersion;
52683;Issue;16815;Version;IssueFixVersion;
52683;Issue;17266;Version;IssueFixVersion;
52685;Issue;12443;Component;IssueComponent;
52686;Issue;12443;Component;IssueComponent;
52687;Issue;12443;Component;IssueComponent;
52690;Issue;12443;Component;IssueComponent;
52691;Issue;13400;Component;IssueComponent;
52691;Issue;14309;Version;IssueFixVersion;
52691;Issue;14309;Version;IssueVersion;
52693;Issue;13400;Component;IssueComponent;
52693;Issue;14309;Version;IssueFixVersion;
52694;Issue;12804;Component;IssueComponent;
52694;Issue;14235;Version;IssueFixVersion;
52695;Issue;12516;Component;IssueComponent;
52695;Issue;13511;Version;IssueVersion;
52695;Issue;14412;Version;IssueFixVersion;
52697;Issue;17011;Component;IssueComponent;
52699;Issue;12447;Component;IssueComponent;
52701;Issue;12314;Component;IssueComponent;
52701;Issue;13910;Version;IssueFixVersion;
52704;Issue;12516;Component;IssueComponent;
52704;Issue;13511;Version;IssueVersion;
52704;Issue;14615;Version;IssueFixVersion;
52705;Issue;12221;Component;IssueComponent;
52709;Issue;12447;Component;IssueComponent;
52710;Issue;12447;Component;IssueComponent;
52711;Issue;12447;Component;IssueComponent;
52712;Issue;12447;Component;IssueComponent;
52714;Issue;12447;Component;IssueComponent;
52715;Issue;12516;Component;IssueComponent;
52715;Issue;13511;Version;IssueVersion;
52715;Issue;14412;Version;IssueFixVersion;
52716;Issue;12311;Component;IssueComponent;
52716;Issue;14407;Version;IssueFixVersion;
52717;Issue;12311;Component;IssueComponent;
52717;Issue;14407;Version;IssueFixVersion;
52718;Issue;12235;Component;IssueComponent;
52721;Issue;14602;Version;IssueFixVersion;
52722;Issue;13903;Version;IssueFixVersion;
52723;Issue;12529;Component;IssueComponent;
52724;Issue;12529;Component;IssueComponent;
52726;Issue;14230;Version;IssueFixVersion;
52727;Issue;14235;Version;IssueFixVersion;
52728;Issue;14208;Version;IssueFixVersion;
52730;Issue;14513;Version;IssueFixVersion;
52735;Issue;13508;Component;IssueComponent;
52736;Issue;12516;Component;IssueComponent;
52736;Issue;13511;Version;IssueVersion;
52736;Issue;14615;Version;IssueFixVersion;
52737;Issue;12311;Component;IssueComponent;
52737;Issue;13910;Version;IssueFixVersion;
52737;Issue;13910;Version;IssueVersion;
52738;Issue;12311;Component;IssueComponent;
52738;Issue;13910;Version;IssueFixVersion;
52739;Issue;13910;Version;IssueFixVersion;
52740;Issue;12237;Component;IssueComponent;
52741;Issue;14230;Version;IssueFixVersion;
52742;Issue;12447;Component;IssueComponent;
52743;Issue;12447;Component;IssueComponent;
52744;Issue;12447;Component;IssueComponent;
52745;Issue;12447;Component;IssueComponent;
52746;Issue;12447;Component;IssueComponent;
52748;Issue;14230;Version;IssueFixVersion;
52749;Issue;14208;Version;IssueFixVersion;
52749;Issue;14208;Version;IssueVersion;
52750;Issue;12234;Component;IssueComponent;
52752;Issue;14627;Version;IssueFixVersion;
52754;Issue;13508;Component;IssueComponent;
52755;Issue;13508;Component;IssueComponent;
52756;Issue;13508;Component;IssueComponent;
52758;Issue;13508;Component;IssueComponent;
52759;Issue;13508;Component;IssueComponent;
52760;Issue;13508;Component;IssueComponent;
52761;Issue;13508;Component;IssueComponent;
52762;Issue;13508;Component;IssueComponent;
52763;Issue;13508;Component;IssueComponent;
52764;Issue;13508;Component;IssueComponent;
52765;Issue;13508;Component;IssueComponent;
52766;Issue;13508;Component;IssueComponent;
52768;Issue;13411;Version;IssueFixVersion;
52768;Issue;13411;Version;IssueVersion;
52769;Issue;14602;Version;IssueFixVersion;
52770;Issue;13407;Component;IssueComponent;
52770;Issue;13910;Version;IssueFixVersion;
52772;Issue;13412;Version;IssueFixVersion;
52775;Issue;14406;Version;IssueFixVersion;
52776;Issue;12516;Component;IssueComponent;
52776;Issue;13511;Version;IssueVersion;
52776;Issue;14412;Version;IssueFixVersion;
52779;Issue;14406;Version;IssueFixVersion;
52781;Issue;14235;Version;IssueFixVersion;
52782;Issue;11400;Component;IssueComponent;
52782;Issue;12005;Version;IssueFixVersion;
52785;Issue;12443;Component;IssueComponent;
52786;Issue;14406;Version;IssueFixVersion;
52787;Issue;12234;Component;IssueComponent;
52788;Issue;13610;Component;IssueComponent;
52789;Issue;13610;Component;IssueComponent;
52791;Issue;13508;Component;IssueComponent;
52792;Issue;13508;Component;IssueComponent;
52793;Issue;13508;Component;IssueComponent;
52794;Issue;13508;Component;IssueComponent;
52794;Issue;14520;Version;IssueFixVersion;
52795;Issue;13508;Component;IssueComponent;
52796;Issue;13508;Component;IssueComponent;
52797;Issue;13508;Component;IssueComponent;
52798;Issue;13508;Component;IssueComponent;
52799;Issue;13508;Component;IssueComponent;
52800;Issue;13508;Component;IssueComponent;
52801;Issue;13508;Component;IssueComponent;
52802;Issue;13508;Component;IssueComponent;
52803;Issue;13508;Component;IssueComponent;
52804;Issue;13508;Component;IssueComponent;
52805;Issue;13508;Component;IssueComponent;
52806;Issue;13508;Component;IssueComponent;
52808;Issue;13508;Component;IssueComponent;
52809;Issue;14410;Version;IssueFixVersion;
52810;Issue;14411;Version;IssueFixVersion;
52811;Issue;12272;Component;IssueComponent;
52812;Issue;13412;Version;IssueFixVersion;
52816;Issue;13508;Component;IssueComponent;
52817;Issue;13508;Component;IssueComponent;
52818;Issue;13508;Component;IssueComponent;
52819;Issue;13508;Component;IssueComponent;
52820;Issue;13508;Component;IssueComponent;
52821;Issue;13508;Component;IssueComponent;
52822;Issue;13508;Component;IssueComponent;
52823;Issue;13508;Component;IssueComponent;
52824;Issue;13508;Component;IssueComponent;
52825;Issue;13508;Component;IssueComponent;
52825;Issue;14520;Version;IssueFixVersion;
52826;Issue;13508;Component;IssueComponent;
52827;Issue;20627;Version;IssueFixVersion;
52828;Issue;13508;Component;IssueComponent;
52829;Issue;14513;Version;IssueFixVersion;
52830;Issue;20627;Version;IssueFixVersion;
52831;Issue;13910;Version;IssueFixVersion;
52832;Issue;12234;Component;IssueComponent;
52834;Issue;12441;Component;IssueComponent;
52835;Issue;12441;Component;IssueComponent;
52836;Issue;12516;Component;IssueComponent;
52836;Issue;13511;Version;IssueVersion;
52836;Issue;14412;Version;IssueFixVersion;
52837;Issue;14627;Version;IssueFixVersion;
52838;Issue;12234;Component;IssueComponent;
52840;Issue;12312;Component;IssueComponent;
52840;Issue;12316;Component;IssueComponent;
52840;Issue;13910;Version;IssueFixVersion;
52841;Issue;12804;Component;IssueComponent;
52841;Issue;14504;Version;IssueFixVersion;
52842;Issue;14406;Version;IssueFixVersion;
52844;Issue;14001;Version;IssueFixVersion;
52844;Issue;14001;Version;IssueVersion;
52849;Issue;12325;Component;IssueComponent;
52849;Issue;15570;Version;IssueFixVersion;
52850;Issue;12235;Component;IssueComponent;
52851;Issue;12311;Component;IssueComponent;
52851;Issue;13910;Version;IssueFixVersion;
52852;Issue;12313;Component;IssueComponent;
52852;Issue;14407;Version;IssueFixVersion;
52853;Issue;11400;Component;IssueComponent;
52853;Issue;13822;Component;IssueComponent;
52853;Issue;16573;Version;IssueFixVersion;
52854;Issue;13116;Component;IssueComponent;
52855;Issue;12903;Component;IssueComponent;
52856;Issue;12445;Component;IssueComponent;
52859;Issue;14001;Version;IssueFixVersion;
52862;Issue;12315;Component;IssueComponent;
52862;Issue;14407;Version;IssueFixVersion;
52864;Issue;12311;Component;IssueComponent;
52864;Issue;13910;Version;IssueFixVersion;
52867;Issue;12312;Component;IssueComponent;
52867;Issue;13910;Version;IssueFixVersion;
52869;Issue;14406;Version;IssueFixVersion;
52870;Issue;14513;Version;IssueFixVersion;
52871;Issue;12235;Component;IssueComponent;
52877;Issue;11906;Component;IssueComponent;
52877;Issue;14301;Version;IssueFixVersion;
52878;Issue;12314;Component;IssueComponent;
52878;Issue;14407;Version;IssueFixVersion;
52880;Issue;13910;Version;IssueFixVersion;
52880;Issue;13910;Version;IssueVersion;
52881;Issue;11930;Component;IssueComponent;
52881;Issue;11938;Component;IssueComponent;
52881;Issue;14301;Version;IssueFixVersion;
52883;Issue;13910;Version;IssueFixVersion;
52883;Issue;13910;Version;IssueVersion;
52884;Issue;12310;Component;IssueComponent;
52884;Issue;12312;Component;IssueComponent;
52884;Issue;13910;Version;IssueFixVersion;
52886;Issue;12310;Component;IssueComponent;
52886;Issue;12312;Component;IssueComponent;
52886;Issue;13910;Version;IssueFixVersion;
52888;Issue;12310;Component;IssueComponent;
52888;Issue;12312;Component;IssueComponent;
52888;Issue;13910;Version;IssueFixVersion;
52889;Issue;12310;Component;IssueComponent;
52889;Issue;12312;Component;IssueComponent;
52889;Issue;13910;Version;IssueFixVersion;
52890;Issue;12310;Component;IssueComponent;
52890;Issue;12312;Component;IssueComponent;
52890;Issue;13910;Version;IssueFixVersion;
52891;Issue;12310;Component;IssueComponent;
52891;Issue;12312;Component;IssueComponent;
52891;Issue;13910;Version;IssueFixVersion;
52892;Issue;12310;Component;IssueComponent;
52892;Issue;12312;Component;IssueComponent;
52892;Issue;13910;Version;IssueFixVersion;
52893;Issue;12310;Component;IssueComponent;
52893;Issue;12312;Component;IssueComponent;
52893;Issue;13910;Version;IssueFixVersion;
52894;Issue;12310;Component;IssueComponent;
52894;Issue;12312;Component;IssueComponent;
52894;Issue;13910;Version;IssueFixVersion;
52895;Issue;12310;Component;IssueComponent;
52895;Issue;12312;Component;IssueComponent;
52895;Issue;13910;Version;IssueFixVersion;
52897;Issue;13910;Version;IssueFixVersion;
52898;Issue;12516;Component;IssueComponent;
52898;Issue;13511;Version;IssueVersion;
52899;Issue;12312;Component;IssueComponent;
52899;Issue;13910;Version;IssueFixVersion;
52899;Issue;13910;Version;IssueVersion;
52900;Issue;12516;Component;IssueComponent;
52900;Issue;13511;Version;IssueVersion;
52900;Issue;14615;Version;IssueFixVersion;
52901;Issue;12211;Component;IssueComponent;
52902;Issue;12211;Component;IssueComponent;
52903;Issue;12516;Component;IssueComponent;
52903;Issue;13511;Version;IssueVersion;
52904;Issue;13910;Version;IssueFixVersion;
52905;Issue;13910;Version;IssueFixVersion;
52906;Issue;14208;Version;IssueFixVersion;
52907;Issue;14235;Version;IssueFixVersion;
52908;Issue;14302;Version;IssueFixVersion;
52909;Issue;14513;Version;IssueFixVersion;
52910;Issue;13910;Version;IssueFixVersion;
52911;Issue;13910;Version;IssueFixVersion;
52912;Issue;14208;Version;IssueFixVersion;
52913;Issue;14235;Version;IssueFixVersion;
52914;Issue;14302;Version;IssueFixVersion;
52915;Issue;14513;Version;IssueFixVersion;
52917;Issue;13911;Version;IssueVersion;
52917;Issue;14726;Version;IssueFixVersion;
52918;Issue;14308;Version;IssueFixVersion;
52919;Issue;12516;Component;IssueComponent;
52919;Issue;13511;Version;IssueVersion;
52919;Issue;14412;Version;IssueFixVersion;
52920;Issue;12516;Component;IssueComponent;
52920;Issue;13511;Version;IssueVersion;
